Rk,Player,xG/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG/90,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Pos
386,Samuel Essende,0.2,2024-2025,26,cd COD,Augsburg,de Bundesliga,30,1636,18.2,21,9,1,0.4,0.1,0.5,0.4,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0.2,0.2,0,0.1,2.4,0.16,0.54,0.7,29.5,13.9,0,FW
387,Selim Amallah,0.2,2024-2025,27,ma MAR,Valladolid,es La Liga,24,1376,15.3,18,6,7,0.2,0.1,0.3,0.1,0.1,0.1,0,0.2,0.2,0.1,0.3,0.1,0.2,0,0,0,0.13,1.4,0.1,0.29,0.5,33.3,22.9,0.1,MF
388,Nicolas Pépé,0.2,2024-2025,29,ci CIV,Villarreal,es La Liga,28,1500,16.7,15,13,0,0.2,0.4,0.5,0.2,0,0,0,0.2,0.2,0.3,0.5,0.2,0.5,0,0,0.1,0.1,2.3,0.08,0.18,1,44.7,16,0.1,"FW,MF"
389,Mitchel Bakker,0.2,2024-2025,24,nl NED,2 Teams,2 Comps,25,1161,12.9,14,11,3,0.2,0.2,0.4,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,-0.1,0.13,1.8,0.13,0.3,0.8,43.5,18.9,0.4,MF
390,Jorge de Frutos,0.2,2024-2025,27,es ESP,Rayo Vallecano,es La Liga,36,2495,27.7,30,6,0,0.2,0.1,0.3,0.2,0,0,0,0.2,0.2,0.1,0.4,0.1,0.4,0,0,0,0.12,1.9,0.12,0.33,0.6,34.6,15.9,0,"FW,MF"
391,Johannes Eggestein,0.2,2024-2025,26,de GER,St. Pauli,de Bundesliga,27,1853,20.6,22,5,5,0.1,0.2,0.3,0.1,0,0.1,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.1,-0.1,0.1,0.09,1.7,0.06,0.2,0.5,29.4,15.7,0,FW
392,Curtis Jones,0.2,2024-2025,23,eng ENG,Liverpool,eng Premier League,33,1712,19,19,14,1,0.2,0.2,0.3,0.2,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.1,-0.1,0.1,0.13,1.8,0.09,0.23,0.7,38.2,17.1,0,"MF,DF"
393,Scott McTominay,0.2,2024-2025,27,sct SCO,2 Teams,2 Comps,36,2957,32.9,33,3,0,0.4,0.1,0.5,0.4,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0.1,0.1,0,0.1,2.3,0.16,0.36,1,42.9,15.3,0.1,MF
394,Neil El Aynaoui,0.2,2024-2025,23,ma MAR,Lens,fr Ligue 1,24,1588,17.6,17,7,1,0.5,0.1,0.5,0.3,0.2,0.2,0,0.2,0.1,0.1,0.3,0.1,0.2,0.2,0.2,-0.1,0.1,0.9,0.31,0.71,0.4,43.8,20.4,0.1,MF
395,Gianluca Caprari,0.2,2024-2025,31,it ITA,Monza,it Serie A,34,1651,18.3,18,16,0,0.2,0.1,0.3,0.1,0.1,0.1,0,0.2,0.1,0.1,0.4,0.1,0.3,-0.1,-0.1,0,0.09,1.5,0.04,0.11,0.5,32.1,22,0.1,"MF,FW"
396,Kevin Stöger,0.2,2024-2025,30,at AUT,Gladbach,de Bundesliga,31,1551,17.2,16,15,3,0.2,0.2,0.3,0.1,0.1,0.1,0,0.2,0.1,0.3,0.5,0.2,0.4,-0.1,-0.1,-0.1,0.1,1.4,0.04,0.11,0.5,37.5,24.2,0.2,MF
397,Kristjan Asllani,0.2,2024-2025,22,al ALB,Inter,it Serie A,22,988,11,10,12,14,0.2,0.2,0.4,0,0.2,0.2,0,0.2,0.1,0.2,0.4,0.2,0.3,0,-0.1,0,0.06,1.3,0,0,0.3,21.4,25,0.2,MF
398,Augustine Boakye,0.2,2024-2025,23,gh GHA,Saint-Étienne,fr Ligue 1,17,733,8.1,8,9,3,0.4,0,0.4,0.4,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0.1,0.1,-0.1,0.08,2.9,0.13,0.33,1.1,37.5,20.8,0.1,"FW,MF"
399,Robin Hack,0.2,2024-2025,25,de GER,Gladbach,de Bundesliga,33,2172,24.1,27,6,1,0.2,0.3,0.5,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,-0.1,-0.1,0.1,0.09,2.4,0.07,0.17,1,40.7,19.9,0,"FW,MF"
400,Jota Silva,0.2,2024-2025,24,pt POR,Nott'ham Forest,eng Premier League,31,854,9.5,5,26,6,0.3,0.1,0.4,0.3,0,0,0,0.2,0.2,0.3,0.5,0.2,0.5,0.1,0.1,-0.2,0.09,2.4,0.13,0.43,0.7,30.4,14.5,0,"FW,MF"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
